"subjectIDs","rho","lambda","mu","rhoSE","lambdaSE","muSE"
1,1.42528824427311,1.25282181073695,37.7480511551928,0.149981659357995,0.18373512250743,7.889453799748
7,1.67198360843957,0.929954057897175,28.1965644678522,0.285416254848054,0.292524688174593,7.5387914627945
8,0.825832834785554,1.10012512447182,19.8545377260878,0.0796374805117507,0.131335000673096,4.12797764331735
9,1.20908473082833,2.08895819361434,20.4462232424951,0.143913981432089,0.319714302875445,4.49356291510556
18,1.06731545184726,1.86827025924649,8.16983753610752,0.272639805857893,0.516508048783169,2.65972999836894
19,0.848940425459906,2.17105298716749,18.2709742681372,0.0885310408224207,0.241819872009136,4.18260823548003
22,0.733571947828693,2.60259147334856,28.2335823699003,0.060566715258788,0.245799611726319,6.24979719027178
