"subjectIDs","rho","lambda","mu","rhoSE","lambdaSE","muSE"
1,1.42528781046566,1.25282165535096,37.7480488658616,0.149981534597776,0.183735027749272,7.88945333588487
7,1.67198361144911,0.929953877590229,28.1965658696008,0.285416274286496,0.292524682565458,7.53879230311132
8,0.825832307862731,1.10012563411289,19.8545471711183,0.0796374248316254,0.131334851485843,4.12798090610533
9,1.20908498900463,2.08895857478319,20.4462280863206,0.143914044156579,0.319714451124362,4.49356369491095
18,1.06731554857995,1.86827038369187,8.16983763852613,0.272639849618297,0.516508165363829,2.6597299998409
19,0.848942477926733,2.17105536662273,18.2709637033641,0.0885312682794125,0.241820861133651,4.18259860675534
22,0.733572672862824,2.60259313599766,28.2336046147155,0.0605666670787124,0.245799819509187,6.24979545497164
23,0.659819217873215,0.284708792107318,10.9597905141057,0.138145743707502,0.258109383180605,3.41625457502266
